Uid,r_id
80898,34969
80898,37583
80899,42484
80900,22095
80901,23062
80902,37720
80902,37962
80903,24769
80904,33334
80905,32380
80906,47979
80907,32291
80908,9256
80909,32441
80910,12805
80911,43637
80912,20189
80913,22259
80914,21243
80915,32120
80916,42189
80916,48609
80917,35651
80918,32441
80918,48329
7124,25425
7124,27452
7124,31397
7124,32257
7124,47391
7124,50505
80919,35651
80920,22607
80920,34767
80921,21335
80922,42189
80923,37962
80924,21105
80925,22833
80925,31346
80925,48609
80926,25425
80927,21481
80927,29673
80927,36879
80927,37583
80927,50001
80928,19636
80928,29620
80929,22667
80929,41801
80930,45656
80931,22175
80932,11596
80933,2883
80934,50351
80935,22259
80935,22338
80936,35552
80937,21182
6441,629
6441,34931
80938,22593
80939,32381
80939,33418
80939,35320
80940,8094
80940,45649
80941,31050
80942,21481
4058,671
4058,21105
4058,48118
80943,19975
80943,22259
80943,37583
80944,12997
80945,22175
80946,42569
80947,9256
80948,31393
80949,22382
80950,8943
80950,49144
80951,7704
80952,21335
80952,37939
80952,42189
80953,36879
80954,230
80955,37952
80955,38113
80956,1443
80957,35680
80957,37679
80957,46753
80958,22607
80958,50351
80959,420
80959,2654
80959,8095
80959,15470
80959,27553
80959,29206
80959,29950
80959,37273
80959,41268
80959,49746
80960,4653
80960,20298
80960,37583
80961,33418
80962,22357
80962,23730
80962,28473
80962,31393
80963,15886
80963,32380
80963,37922
80963,51099
80964,24769
80965,30022
80966,33594
80967,29617
80968,50776
80969,33386
80969,51960
80970,16769
80970,38983
80971,36879
80972,20996
80973,1317
80973,21106
80973,22125
80974,23029
80975,2981
80976,14199
80977,7842
80978,32441
80978,41818
80979,22259
80980,20028
80981,2883
80981,7842
80981,19882
80981,31393
80982,34505
80983,38291
80983,40176
80984,12820
80985,29617
80986,38760
80987,221
80987,23048
80987,32381
80988,1155
80988,14249
80988,22314
80988,40134
80988,40798
80989,420
80989,20094
80989,31393
80989,50001
80990,34273
80990,37952
80990,37962
80990,38113
80991,45004
80992,20852
80992,33328
80993,47472
80994,221
80995,1443
80995,35651
80995,46668
80996,43637
80997,4653
80997,38207
80998,7582
80998,31347
80999,22175
81000,6254
81001,49012
81002,549
81003,27452
6895,4936
6895,43801
81004,2652
81005,272
81005,21481
81006,2965
81006,29924
81007,37971
81008,53001
100,1057
100,20941
100,20942
100,20996
100,21171
100,21912
100,28928
100,32218
100,38291
100,42217
100,45527
100,45649
100,48782
1864,2868
1864,23368
1864,41935
3010,9857
3010,15470
3010,20397
3010,21912
3010,30022
3010,34582
3010,37583
3010,38462
3010,44481
3010,45450
3010,47391
3010,47982
3010,49437
81009,36879
81009,51960
10302,44833
10302,45102
81010,38207
81011,34641
81012,7582
81013,36803
81013,38113
81013,38762
11143,1324
11143,22219
11143,40576
11143,42484
11143,49178
7575,40176
81014,31393
81015,632
81015,12541
81015,37259
81016,50351
81017,32635
81018,43637
81019,1239
81019,25278
81019,29617
81020,31393
81021,245
81022,19748
81023,40644
81024,45019
81024,46887
81025,42189
81026,15990
81027,16246
81028,23664
81028,27452
81029,38113
81029,43994
81030,19982
81031,49012
81032,37583
81033,21921
81033,37952
81034,9885
81035,20397
81035,21335
81036,42189
81037,1341
81038,29465
81038,47903
81039,32380
81040,447
81040,13782
81040,29950
81040,34666
81041,28614
81041,43312
81042,44166
81043,34989
81044,31050
81045,813
81045,4941
81045,15247
81046,40576
81047,28928
81048,37962
81049,35623
81050,22175
81051,50612
81051,50621
81051,50993
81052,629
81052,49957
81053,22175
81054,20469
81054,21330
81055,41262
81056,29617
81056,44477
3321,41935
7178,238
7178,12820
81057,751
81057,2812
81057,2879
81057,32961
81057,33186
81058,42189
81059,42137
81060,23425
81061,788
81061,32380
81062,50614
81063,33334
81064,35943
81065,36879
81066,21396
81067,28462
81067,48132
81068,48118
81069,39796
81069,49957
81070,4653
81070,48782
81071,22593
81071,41624
81072,50776
2471,22175
81073,7570
81074,49181
81075,239
81076,36963
81076,37556
81076,49012
81076,50143
81077,32704
81077,36563
81078,7236
81079,837
81079,25425
81080,38016
81081,49226
81082,21243
81082,22259
81083,1082
81083,37583
81083,49012
81084,42189
81085,11596
81085,20094
81086,1369
81086,33594
81086,37951
81087,32197
6789,33100
6789,44629
6789,48215
81088,2772
81088,23356
81089,224
81090,38762
81091,22833
8312,21335
8312,28928
8312,33311
8312,37720
8312,44052
8312,46622
8312,49524
81092,46071
81093,2667
81093,35928
81094,36308
81095,37583
81096,30007
81097,43994
81097,50001
81098,29617
81099,48118
81100,39796
81100,42484
45,26707
45,48782
45,51857
5437,20854
5437,41818
81101,19695
81102,8578
81103,50819
81104,11563
81105,22833
81106,21105
81107,47168
81108,20994
81108,29673
81108,44783
81109,10226
81109,29662
81109,34275
81109,44599
81110,34139
81111,37962
81112,20330
81113,30364
81113,33418
81114,48233
81115,14249
81116,21912
81116,37583
10419,37583
81117,29924
81118,31397
81119,40611
81120,34822
81121,29635
81121,35480
81122,33311
81122,48118
81123,2884
81123,52495
81124,38760
81125,4653
81125,13398
81126,27113
81126,28928
81126,35552
81126,48044
81127,38016
81128,16246
81129,35680
81130,52262
81131,20028
81132,549
2460,1466
2460,28614
2460,33594
2460,35651
2460,50414
7458,4941
81133,238
81134,33328
81135,47607
81136,23764
81136,31469
81136,32635
81136,46622
81137,34803
81138,49012
394,1443
81139,46622
81140,37583
81141,10696
81142,21182
81142,35651
81143,656
81143,20941
81143,20996
81143,27452
81143,31469
81143,32381
81143,34582
81143,37720
81143,42189
81144,35250
81145,29673
81146,32441
81147,29133
81147,37583
81147,37952
81147,41067
81147,52495
81148,4752
81148,22175
81148,23764
81148,33334
81148,37974
81148,45004
81148,47979
81148,50010
81148,50050
81148,50346
81149,29906
81149,37583
81150,1443
81151,46888
81152,1443
81153,29995
81154,21330
81155,28462
81156,50776
81157,22399
81158,424
81158,447
81158,14333
81158,19616
81159,45004
81159,47979
81160,23092
81161,45004
81162,21106
9240,41843
3779,242
3779,633
3779,1078
3779,28441
3779,28462
3779,28475
81163,30022
81163,37971
81164,9795
81165,1082
81165,33594
81165,37583
81165,38291
81166,7842
81166,32088
81166,45139
81167,7704
81167,25364
5461,29426
81168,5841
81169,52421
81170,29924
8440,45966
81171,407
81171,2687
81171,42296
81172,555
81172,24769
81172,29133
81173,813
81173,38207
81174,18182
81174,28928
81174,50001
81175,49012
81176,4936
81176,26725
81176,28491
81176,36055
81176,39858
81176,41935
81176,43964
81176,50351
81177,21182
81177,31393
81177,36879
81178,30695
81178,34273
7317,20094
7317,26880
7317,32441
7317,33311
7317,50143
81179,276
81179,627
81179,37583
81180,143
81181,17026
81182,32380
4164,2949
4164,19748
4164,21488
4164,22548
4164,29673
4164,37971
4164,42484
81183,21783
81184,20996
81185,20189
81185,22338
7582,420
7582,1420
7582,14045
7582,27452
7582,28927
7582,30606
7582,40576
81186,549
81186,15247
81186,15990
81186,33418
81187,11806
81188,18806
81188,34275
81189,5331
81189,50505
81190,49181
11274,1324
11274,36418
81191,21912
81191,42807
81192,21182
81192,48609
81193,21406
81194,28475
81194,37971
81195,25425
81196,37361
81197,420
81197,21912
81197,37583
81197,49181
81198,4653
81198,13398
81198,24833
81198,25364
81198,37361
81198,48782
81198,49172
81198,50066
81199,48118
81199,50143
81200,24037
81200,37951
81201,676
81201,3094
81201,13911
81201,21481
81201,26913
81201,27452
81201,37583
81202,9774
81202,38760
81203,4653
81203,10696
81203,20369
81203,45527
6913,42189
9660,33334
9660,50481
9660,50776
772,655
772,18198
81204,1036
81204,20996
81204,35941
81205,26725
81206,42189
81206,45004
81207,1420
81208,48609
81209,35651
81210,20298
81211,671
81212,25634
81213,20996
81214,16246
81215,37962
81216,51099
81217,37726
549,33311
81218,2879
81219,2965
81220,9256
81220,37498
81221,34390
81222,36879
81222,50001
81223,19982
81224,35552
81225,45527
81226,41818
4622,13398
4622,20517
4622,21840
4622,33803
4622,34505
4622,45340
4622,51857
81227,46560
81228,28580
81229,32218
81230,2736
81231,37934
81232,22833
81233,15247
81234,655
81235,35651
81236,20189
81236,20259
81237,28145
81237,41935
81238,37726
81239,22259
81239,22338
81240,4964
81240,37583
81240,37957
11213,15960
11213,37583
11213,41826
11213,44864
11213,45004
11213,48357
11213,50010
81241,31393
81242,38434
81243,27452
81243,48566
81244,20282
81245,143
81245,199
81245,627
81246,788
81246,14951
81246,50351
11282,7287
11282,12541
11282,15798
11282,20737
11282,20996
11282,21480
11282,29673
11282,31397
11282,33334
11282,37583
11282,44562
11282,48118
81247,1443
81247,34140
81247,48782
81248,2999
81249,41935
81250,238
81250,21753
81250,32107
81250,32436
81250,34803
81250,37971
81250,45314
81250,47982
81251,49524
81252,33252
81253,788
81253,3094
81253,26725
81254,50288
81255,676
81256,16246
81256,29673
81256,49957
81257,813
81258,1348
81258,50414
81259,19882
4146,12820
4146,22259
4146,27452
4146,35444
81260,19982
81261,16246
81261,20028
81261,37583
81261,49746
81262,45633
81263,33334
81263,45004
81264,15247
81265,22743
81265,38113
81265,40611
81266,37951
81267,27452
81267,38291
81268,16354
81268,32951
81269,420
81270,34505
81271,21912
81272,45633
81273,35164
81274,4776
81274,28580
81275,36879
81276,47472
81277,10696
81278,26921
81279,36879
81280,49012
81280,50143
81281,2775
81281,2884
81281,38113
81282,4752
81282,29906
10727,33498
81283,50414
1036,971
1036,19636
1036,19982
1036,43312
81284,7570
81284,19060
81284,37103
81285,633
81285,1155
81286,29906
81287,426
81288,22361
81288,49746
81289,50001
7412,38113
7412,45649
81290,1443
81290,17005
81291,1369
81292,48569
81293,49012
81294,2773
81294,23029
81295,11596
81296,30364
81297,20189
81297,32635
81297,37808
81297,37934
81298,50001
81299,22667
81299,23368
81300,4923
81300,17005
81300,20991
81300,36963
81301,44052
81302,49012
81303,44269
81304,50143
81305,19982
81306,12602
81307,25278
81308,21406
81308,34140
81308,48132
81309,23764
81310,20276
5648,4164
5648,4939
81311,48132
81312,49746
81313,15990
81313,40134
4908,37583
4908,40178
4908,45004
4908,50819
81314,21396
81315,19889
81316,15798
81317,51960
81318,22375
81319,11596
81319,20276
81320,25204
81320,35444
81320,46094
11245,5606
11245,26721
11245,29626
11245,40642
11245,41477
11245,42484
11245,45195
81321,50066
81322,8845
81323,32380
81324,20996
81325,21488
81325,42129
81326,29133
81326,50001
81327,23092
81328,32441
81328,37726
81328,37971
81329,40178
81330,22607
81330,51099
81331,20369
8245,971
8245,5841
8245,19982
8245,21335
8245,32441
8245,36963
8245,42189
81332,38822
81333,5442
81333,20282
81333,29133
81333,29617
81333,38113
81334,32327
81334,40644
81335,48357
81336,22108
81337,20941
81338,41935
81339,19060
81340,45757
81341,21182
81341,37473
81342,42189
81343,813
81343,15247
81343,34989
81344,30606
81344,37583
81345,20282
81346,48118
81347,37962
81348,15247
81348,23085
81348,29888
81348,29924
81348,50876
81349,12820
81349,19636
81349,35693
81349,47903
81350,36611
81351,39344
81352,50143
81353,35552
81353,37583
81354,19636
81355,11596
81355,21182
81356,20737
81356,40644
81356,42484
81357,38760
81358,20298
81359,23721
81359,35669
81360,9774
81361,19982
81361,42129
81361,45527
81361,51099
8502,51960
81362,32295
81363,19075
81363,52848
81364,32218
81365,2879
81366,32441
81366,33334
81366,49012
81367,14446
81367,21335
81367,29206
81368,47488
81369,2981
81370,32159
6611,38113
81371,20282
81371,32326
81371,34946
81371,35552
81371,37951
81372,20401
81373,37970
81373,38220
81373,44376
81374,153
81374,41818
81375,29666
81376,44599
81377,37951
81377,46298
81377,48132
81377,48782
81377,49074
81377,52087
81378,44599
81379,37583
81380,32380
81381,23764
81381,50002
81382,19636
81382,20942
81382,44639
81383,50776
550,36963
81384,23764
81385,22182
81385,37536
81386,35552
81386,42545
81386,48569
81387,37361
81388,109
81388,2949
81388,29950
81389,47472
81390,20737
81391,28462
81392,11596
79,19975
79,20734
79,21330
79,22745
81393,78
81394,10696
81394,31393
81395,3052
81396,3024
81396,9489
81396,12275
81396,21182
81396,25278
81396,31347
81396,40611
81397,7582
81398,2959
81398,4971
81398,8896
81398,9774
81398,12809
81398,46668
81398,50876
81399,48569
81400,33331
81401,21106
81402,20942
81403,33328
81404,38252
81405,20942
81405,29673
81405,37583
81405,38291
81406,21488
81406,22259
81407,26707
81408,21590
81409,20469
81409,20737
81409,32961
81410,813
81411,20028
81411,20298
81411,20942
81412,22302
81412,29617
81413,36879
81414,21182
81415,24833
81415,33418
81415,36236
81416,22338
81417,9256
81417,28473
81417,40288
81418,549
81418,34582
81418,38113
81419,3043
81419,49746
81420,25425
81421,48782
81422,245
81422,7582
81422,20469
81422,34273
81422,50309
81423,21330
11105,1317
11105,7704
11105,20942
11105,20996
11105,21330
11105,29924
11105,49172
11105,49717
11105,50414
81424,21088
81424,38113
81424,50001
81425,8943
81426,50614
81427,43312
81427,49440
81428,39344
81428,48132
81429,9795
81430,1348
81431,34822
81431,43964
81432,31397
1214,33838
81433,48566
81434,5442
81434,13983
81435,35651
81435,51960
81436,15470
81436,15798
81436,23092
81436,44640
5346,24037
5346,48569
81437,22833
8297,619
8297,9855
8297,11563
8297,12820
8297,22743
8297,36926
8297,47982
3603,22259
3603,37583
3603,44466
3603,46294
81438,15990
9884,2654
9884,20854
9884,29906
9884,31397
81439,1368
81439,1369
81439,23764
81439,49012
81440,666
81440,37962
81440,40792
81440,49012
81441,29626
81442,31050
81443,109
81443,33594
81443,50002
81443,52087
81444,29617
81445,17005
81445,42189
81446,35651
81447,39756
81448,21335
81449,38434
81450,21182
81450,38113
81451,3000
81452,1016
81453,20276
81454,1368
81454,32792
81454,33328
81454,35552
81454,42484
81454,48851
81454,49012
81455,245
81455,1106
81455,1110
81456,21182
81456,37962
81457,32635
81458,7547
81458,9256
81458,22833
81459,11263
81459,16246
81459,35651
81460,20189
81460,20379
81460,35245
81460,42129
81460,50414
81461,34140
81462,12820
81463,42129
81464,14446
81464,31393
81464,37556
81465,20351
4913,20942
81466,44481
81467,19882
81468,22833
81469,25634
81470,20282
81471,34006
81472,4167
81472,19748
81472,20298
81472,21753
81473,47878
81474,22259
81475,1369
81475,33195
81475,40792
81475,49012
81476,11563
81476,12820
81476,32380
81476,47903
81477,32326
81477,33311
81478,39174
81479,20094
81479,20298
81479,20737
81479,21481
81479,22125
81479,23048
81479,30606
81479,37583
81479,49746
81480,22254
81481,45636
81482,49012
81482,50002
81483,666
81483,671
81483,4941
81484,32380
81485,36611
81485,51857
81486,555
81486,627
81486,23029
81486,33240
81486,36418
81486,45319
81486,48118
81486,48132
81487,47903
8629,38291
81488,8943
1004,51960
81489,6254
81489,33127
81490,9885
81490,20854
81490,32578
81490,37583
81490,48569
81491,21335
81492,47985
81493,45966
81494,22833
81494,44629
81494,45004
81495,1112
81495,36308
81495,37720
81495,44885
81495,45019
81495,48118
81496,871
81496,44217
81497,632
81497,15798
81497,15836
81497,40801
81497,47613
81498,37583
81499,29617
81499,36803
81500,51857
81501,36879
81502,36162
81503,29465
81504,23665
81504,35250
81505,32380
81506,49012
81507,45649
81508,23092
81508,28580
81508,31393
81509,4923
81510,200
81511,38207
81512,22667
81513,40176
81514,31554
81515,633
81515,22259
81516,50066
81517,7704
81517,32704
81517,36550
81517,37583
81517,44864
81517,49746
81518,4941
81518,21106
81518,31347
81518,33195
81518,46560
81519,29133
81520,42299
81520,44783
81521,11263
81522,13985
81523,21330
81524,29133
81525,633
81525,29673
81525,37583
81526,41941
81527,9255
81528,19982
81528,41477
81529,46622
81530,109
81530,656
81530,35926
81530,35928
81531,32635
81531,34946
81531,37720
81531,37962
81531,45139
81532,9795
81532,29617
81533,27452
81534,23473
81535,632
81535,22548
81536,38207
81536,46668
81537,29888
81537,44269
81537,51162
81538,33195
81539,20416
81540,37939
81541,49093
81542,23092
81543,20369
81543,44269
81544,13398
81544,20376
81545,48569
81546,6241
81546,46373
81547,25634
81548,48132
81549,34273
81550,7570
81551,22286
81551,36611
81552,48118
81553,20854
81554,41762
81555,20282
81555,32326
81556,41477
81557,26971
81558,35250
81559,7704
81560,341
81561,37720
81562,41262
81563,22338
81563,34967
81564,30959
81564,40930
81565,26921
81565,51162
81566,7585
81567,48569
81568,22175
81569,20657
81570,40611
81571,46668
81571,47985
81572,20282
81572,28928
81572,37583
81572,37962
81573,52302
81574,23473
81575,549
81576,1036
81576,2902
81577,4455
81578,20996
81578,28580
11287,7842
11287,11087
11287,20231
11287,21423
11287,22542
11287,37971
11287,38016
11287,40644
81579,23029
81579,44599
81579,45004
81580,38760
81580,50866
81581,883
81581,47903
81582,34505
81582,37583
81583,31393
81584,13171
81584,31393
81585,35041
81586,49957
6362,627
6362,6254
6362,31397
6362,32326
6362,37951
6362,46622
81587,50001
81588,1369
4872,29465
81589,49012
81590,45700
7728,2881
7728,49247
81591,50414
81592,751
81593,34582
81594,3020
81595,40130
81596,29133
81597,22175
81598,2970
81598,7704
81598,15990
81598,20369
81598,20469
81598,24746
81598,24833
81598,36236
81599,46373
81600,22658
81600,22745
81601,20469
81601,50143
81602,241
81602,22548
81602,26204
81603,21753
81604,420
81604,19231
81604,19636
81604,20387
81604,20737
81604,23048
81604,27452
81604,32159
81604,32197
81604,38291
81604,50351
81605,51539
81606,221
81607,11770
81608,50144
81609,32257
81610,2970
4501,22175
4501,50143
81611,9489
81611,19748
81611,21182
81611,31393
81611,50001
81612,21131
81613,40611
81614,35164
81614,37267
81614,40642
81614,44285
81614,44599
81614,47488
81614,50006
81615,407
81615,9256
81615,20094
81615,28473
81615,32380
81616,143
81616,2965
81616,9855
81616,14199
81616,29950
81617,49437
81618,19975
81618,20369
10676,2984
10676,7842
81619,34582
81620,3043
8811,34582
8811,34641
8811,49746
81621,50001
81622,37974
81622,48569
81623,21182
81624,2767
81625,39796
81626,28928
81627,21106
81627,37583
81628,543
81628,11596
81628,19982
81628,41477
81628,47168
81629,35250
81629,45019
81630,21182
81631,52421
81632,32436
81633,8835
81633,21336
81633,22375
81633,37583
81634,381
81635,41232
81636,109
81637,2756
81638,50043
81639,28614
81640,24363
81640,45827
81640,50776
81641,19982
81642,37583
81643,19748
81643,34273
81644,1369
81645,22607
81645,23425
81645,32107
81645,37922
81645,39847
81645,44481
81646,38434
81647,42129
81648,47571
81648,48644
81649,44052
81649,49178
81650,35651
81651,152
81651,12803
81651,19636
81651,20189
81652,11166
81653,35552
1254,19636
1254,19748
1254,19975
1254,20737
1254,20996
1254,29673
1254,37583
1254,49746
81654,36879
81655,627
81655,2903
81656,7584
81656,41826
81657,38822
81658,2879
81658,22361
81658,22425
81658,22667
81658,33296
81658,41477
81658,46571
81659,18198
81660,32441
81661,14964
81661,29995
81662,7582
81663,28491
81664,1311
81664,7570
81665,32578
81666,39088
81667,44166
81668,14151
81669,43312
81670,22658
81671,12275
81671,50001
81672,156
81672,631
81672,7570
81672,14290
81672,31397
81672,34582
81673,8896
81674,35552
81674,38252
81675,32961
7568,450
81676,12820
81677,381
81677,40801
81677,51960
81678,47903
81679,633
81679,28441
81680,20282
81681,49440
81682,41624
81683,33594
81683,33796
81684,21912
81685,7570
81685,31393
81685,34273
81685,49717
81686,40134
81687,44639
9569,35651
9569,38760
10848,33334
81688,2797
81688,21182
81688,25736
6612,50414
81689,9256
81689,44629
81690,555
81690,28473
81690,49012
81691,20282
81691,29133
81691,49524
4340,38822
81692,50001
81693,36803
81694,10696
81695,23368
81696,45527
81697,30959
81698,48132
81699,37531
81700,14083
81700,21453
81701,48569
81702,32635
81702,48569
81703,2879
81703,16246
81703,26279
81704,29924
81705,43637
81706,47985
81706,48782
81707,51099
81708,20757
8565,15798
8565,20028
8565,21249
8565,42250
81709,50003
81710,29888
81711,12820
9915,22833
81712,35623
81713,48870
81714,32441
81714,33838
81715,42220
81716,28462
81717,25425
81718,19975
81718,40287
81718,40801
81718,49957
81719,15247
81719,38252
2207,23764
2207,33195
2207,35552
2207,48118
5227,50001
81720,29673
81721,25425
81722,38113
81723,29133
81723,33334
81723,37583
81724,971
81725,33334
81725,35250
81725,45019
81725,48816
81725,50006
81725,50819
81726,24769
81726,49425
81727,1443
81727,35651
11377,22607
81728,33083
81729,21753
81730,15990
81730,24833
81730,34139
4023,42164
4023,45340
4023,50066
81731,19882
81731,30335
81732,19636
81732,49012
81733,37556
81734,52451
81735,33296
81736,21182
81737,29997
81738,32635
81739,44599
81739,46394
81740,52428
81741,2959
81741,26721
81742,51099
81743,35651
81744,20282
81744,23764
81745,20991
81745,29665
81745,34989
81745,40134
81746,1078
81746,37361
81747,46622
81748,23764
81748,33594
81748,45004
81749,2652
81749,38207
81750,2871
81750,41477
81751,44971
81752,788
81752,20942
81752,22259
81752,34641
81753,22992
81754,447
81755,31469
81756,40644
5555,1155
5555,2652
5555,20282
5555,22799
5555,28491
5555,29465
5555,33594
5555,34961
5555,40134
5555,47488
81757,4762
81757,14232
81757,14446
81757,21453
81757,27452
81757,29665
81757,39351
81758,1456
81758,12613
6474,555
6474,793
6474,40288
6474,50614
6474,52087
81759,13398
81759,21840
81759,41818
81759,45309
81760,36211
81760,39321
81761,22833
81762,5639
81762,15908
81762,21106
81762,31346
81762,36308
81762,36963
81762,37720
81762,48118
81762,48569
81762,49012
81762,49524
81762,52087
81763,16769
81763,22259
81764,38113
81765,37583
81766,48569
81767,21330
81768,37556
81769,37734
81770,42220
81770,49012
81771,48118
448,38760
81772,19882
81772,20996
81772,21912
81772,34582
81773,10696
81773,37583
81773,42838
81773,45527
81773,48118
81774,21330
81775,20379
81776,19060
555,33311
81777,52262
81778,33793
81779,239
81779,26971
81779,35651
81779,43994
81779,49012
81779,50001
81780,37952
7961,354
7961,1036
7961,20189
7961,20689
7961,21481
7961,22382
7961,32951
7961,36418
7961,37583
7961,37952
7961,41089
7961,48215
81781,4939
81781,37957
81781,40178
2866,33311
2866,45004
2866,49181
2866,50002
81782,35325
81783,7842
81783,20942
81784,19982
81785,31554
81786,1015
81787,9256
81788,602
81789,22259
81790,22259
81791,2767
81791,43830
81792,1420
81793,49957
81794,39351
81795,41762
81796,11596
81797,666
81797,20431
81798,37583
81799,21106
81800,42189
7130,21330
81801,25634
81802,675
81802,20097
81802,51851
81803,12709
81803,47979
81804,53008
81805,25425
81806,48132
81806,50066
81807,20416
81808,22219
81809,9210
81810,22357
81810,45004
81810,46622
81810,50288
81811,33594
81812,30606
81813,50002
81814,32257
81815,50240
81816,28580
81816,37720
81817,34582
81818,9774
81819,21182
81819,28473
81819,48609
81820,9242
81820,41843
81821,51960
81822,7570
81823,9795
81823,28441
81823,40287
81823,49957
81824,21336
81825,25103
81826,152
81826,40644
81826,44376
81827,23764
81828,37962
81829,1021
81830,19636
81831,5639
81832,31050
81833,51960
81834,671
81834,21106
81834,23029
81834,33328
81834,35250
81834,35669
81834,44599
81834,47488
81835,41932
81836,37962
81837,38113
81838,543
81838,26889
81838,37679
81839,35089
81840,3060
81841,49012
81842,22314
81842,35651
81843,38113
81844,109
81844,19259
81845,8845
81846,21336
81846,30008
81846,32441
81846,34140
81846,34505
81846,35320
81847,41818
81848,20469
81848,32257
81848,49181
81849,21481
81849,29673
81849,30606
7196,44629
7196,44762
7196,48118
3574,21335
3574,29465
81850,41477
81850,44864
81851,1324
81852,2775
81853,1473
81854,41843
81855,31050
81856,13398
81856,15990
81857,22548
81857,49440
81858,28580
81859,3047
81859,12596
81859,20094
81859,20585
81859,21753
81859,22833
81859,34582
81859,42669
81859,48541
81859,48685
81859,52302
81860,825
81861,31393
81862,42217
81863,34962
81864,42189
6006,1369
6006,7570
6006,19092
6006,20862
6006,21335
6006,23048
6006,33195
6006,35928
6006,37583
6006,42932
6006,46622
6006,49425
6006,49746
81865,22259
81865,33838
81865,40644
81865,51099
81866,39174
81867,4167
81867,34390
81868,21406
81869,45004
81870,1057
81870,23368
81870,38462
81871,33594
81872,44166
81873,39351
81874,23092
81875,20469
81876,23344
81877,20854
81878,42189
81879,33334
81879,48851
81880,40611
81881,38207
81882,1078
81882,19771
81882,21336
81882,32209
81882,34140
81882,34505
81882,37361
81883,37962
81884,19269
81884,21131
81885,7582
81885,20282
81885,25736
81885,29465
81885,47962
81886,20854
81886,37951
81886,48782
81887,28462
81888,50002
81888,50168
81889,23425
81889,34641
81890,51857
81891,8033
81891,40457
81892,34505
81892,49845
81893,14083
81894,4455
81894,29950
81895,20298
81895,32218
81895,37583
81896,47979
81897,2879
81897,2987
81897,23028
81897,26889
81898,50001
4236,23473
4236,28928
4236,40611
4236,43448
4236,50614
4236,51756
81899,50001
81900,6498
81900,23764
81901,29888
81902,34006
81903,4941
81903,23764
81904,38087
81905,44481
81906,47895
81907,23048
81907,37583
81908,21335
81908,30959
81908,32107
81908,35552
81908,38113
81908,49247
81909,35089
81909,41477
81909,48118
81910,48782
2827,1043
2827,7570
2827,44166
81911,41477
81912,50002
81913,29924
81914,2652
81914,43994
81915,20854
81916,36502
81917,29133
81918,42189
81919,22375
81920,37536
81921,32441
81921,44052
81922,420
81922,19259
81922,20737
81922,34582
81922,49746
81923,28580
81924,37720
81925,33331
81925,44166
81926,10696
81926,14446
81927,30695
4523,666
4523,28580
6157,22833
6157,38786
6157,50001
81928,42217
81929,2949
470,2898
470,39273
9824,2868
9824,12820
9824,20094
9824,21182
9824,24769
9824,28473
9824,29617
9824,33594
9824,38113
9824,43994
9824,47168
9824,50001
9824,52292
81930,42843
81931,42317
81932,47843
81933,35020
81933,40118
81934,21453
81935,2756
81935,37583
81935,37950
81936,30606
81937,109
81937,655
81937,21453
81938,276
81938,8033
81938,20725
81938,39872
81938,45665
81939,19271
81939,31393
81940,24769
81941,23764
81941,26880
81941,33195
81941,40611
81941,49012
81942,43994
81943,780
81943,20397
81943,20854
81943,22108
81944,42843
81945,21335
81946,25425
81947,48782
81948,27452
81948,37952
81949,41935
81949,42843
81949,46753
10681,1369
10681,32635
81950,33334
81951,35651
81952,37583
81953,27128
81953,50001
81954,42484
81955,38207
81956,34098
81957,34946
81957,42189
81957,50143
7788,17005
7788,23764
7788,33594
7788,33727
81958,549
81958,8095
81958,20854
81958,27452
81958,29950
81958,37583
81958,38291
81958,40930
81959,11596
81960,888
81960,9255
81961,48132
762,32107
762,44481
81962,13398
81963,7704
81963,38760
81964,39172
81965,2981
81965,29662
81966,19231
81967,3060
81967,41232
81968,20469
81969,28473
81970,7815
81971,29877
81972,45004
81972,48118
81973,35651
81973,36879
81974,35444
81975,36879
81976,2773
81976,4167
81976,50143
81977,2964
81978,619
81978,22338
81978,42129
81979,549
81980,22259
81980,23425
81980,41932
81981,23764
81982,2879
81982,21106
81982,45004
81982,47488
81983,420
81983,1082
81983,20298
81983,23353
81983,29426
81983,32381
81983,37962
81983,49012
81984,213
81985,43312
81986,26913
81987,11596
81988,22833
81988,42250
81989,2840
81990,230
81990,31393
81990,34582
81990,50001
81991,4879
81992,21480
81992,37962
81992,49012
81993,41826
81994,29995
81995,48132
81996,2667
81996,4879
81997,50001
81998,48569
81999,1443
82000,27452
82001,42129
82002,34140
82003,19748
82003,20854
82004,39796
82005,37720
82006,20996
82006,21480
82007,22175
82007,48118
82008,50776
82009,21330
1883,9774
9987,1473
9987,10239
82010,36418
82011,49626
82012,50612
82012,50621
82013,41935
82014,46622
82015,24769
82016,10696
82016,37583
82017,50617
6531,1112
6531,23764
6531,32326
6531,35552
6531,40792
82018,28928
82018,40611
82019,153
82019,21481
82019,22399
82019,37583
82019,40522
82019,49746
82020,11596
1540,43841
82021,23734
82021,39174
4156,20469
4156,21330
4156,40457
82022,20580
82022,32578
82022,47962
82023,2879
82023,37734
82024,2949
82024,22259
82024,44061
82025,40130
82026,12275
82026,21182
82027,33311
82028,19882
82029,36969
82030,4923
82031,35680
82031,41932
11127,241
11127,2958
11127,39798
82032,954
82033,22357
82033,42189
11296,3052
11296,45827
82034,49746
82035,31397
82036,675
82036,7842
